iso3,sex,age_group,kcal_mean,best_dist,cv,source_final,kcal_country_mean
DEU,Males,30-34,2952.7370603589193,gamma,0.2980480067236996,nearest_country_exact,2332.005963395295
DEU,Males,35-39,2935.224002764917,gamma,0.30052541131320815,nearest_country_exact,2332.005963395295
DEU,Males,40-44,2906.4378498713554,gamma,0.30204856455068835,nearest_country_exact,2332.005963395295
DEU,Males,45-49,2876.538420346552,gamma,0.3044837356008961,nearest_country_exact,2332.005963395295
DEU,Males,50-54,2842.784621308538,gamma,0.30808584786940374,nearest_country_exact,2332.005963395295
DEU,Males,55-59,2806.9913743242146,gamma,0.31163110494036345,nearest_country_exact,2332.005963395295
DEU,Males,60-64,2750.0178055488536,gamma,0.31562951206172607,nearest_country_exact,2332.005963395295
DEU,Males,65-69,2697.581540690742,gamma,0.3188874539998726,nearest_country_exact,2332.005963395295
DEU,Males,70-74,2603.364658730699,gamma,0.3243078198151084,nearest_country_exact,2332.005963395295
DEU,Males,75-79,2532.0494674705055,gamma,0.3295736679974414,nearest_country_exact,2332.005963395295
DEU,Males,80-84,2406.314695000743,gamma,0.335534570430612,nearest_country_exact,2332.005963395295
DEU,Males,85-89,2300.244691260998,gamma,0.3375792490253376,nearest_country_exact,2332.005963395295
DEU,Males,90-94,2253.131572648072,gamma,0.3385093803645138,nearest_country_exact,2332.005963395295
DEU,Males,95-99,2216.3092464247848,gamma,0.33361423189883904,nearest_country_exact,2332.005963395295
DJI,Females,0-0.99,614.1520389822612,gamma,0.19654037370063712,nearest_country_exact,2371.854635770574
DJI,Females,1-4,1072.7577227677396,gamma,0.19654037370063712,nearest_country_exact,2371.854635770574
DJI,Females,5-9,1528.4736205984111,gamma,0.19654037370063712,nearest_country_nearest_age,2371.854635770574
DJI,Females,10-14,1999.408313959418,gamma,0.19654037370063712,nearest_country_nearest_age,2371.854635770574
DJI,Females,15-19,2324.001568775055,gamma,0.006049795912856144,nearest_country_nearest_age,2371.854635770574
DJI,Females,20-24,2569.5106427116457,gamma,0.006049795912856144,nearest_country_exact,2371.854635770574
DJI,Females,25-29,2570.1019888722817,gamma,0.004435219202398953,nearest_country_exact,2371.854635770574
DJI,Females,30-34,2591.189616110064,gamma,0.003437951378016531,nearest_country_exact,2371.854635770574
DJI,Females,35-39,2538.0019340769913,log-normal,0.0027637151419461297,nearest_country_exact,2371.854635770574
DJI,Females,40-44,2476.1672091289556,gamma,0.0022819182622589016,nearest_country_exact,2371.854635770574
DJI,Females,45-49,2436.9933153554884,gamma,0.0019456734470114803,nearest_country_exact,2371.854635770574
DJI,Females,50-54,2381.261729084207,gamma,0.0019456734470114803,nearest_country_nearest_age,2371.854635770574
DJI,Females,55-59,2341.384914402814,gamma,0.0019456734470114803,nearest_country_nearest_age,2371.854635770574
DJI,Females,60-64,2270.557264823216,gamma,0.0019456734470114803,nearest_country_nearest_age,2371.854635770574
DJI,Females,65-69,2219.7014950085018,gamma,0.0019456734470114803,nearest_country_nearest_age,2371.854635770574
DJI,Females,70-74,2126.2130142543347,gamma,0.0019456734470114803,nearest_country_nearest_age,2371.854635770574
DJI,Females,75-79,2067.256917786377,gamma,0.0019456734470114803,nearest_country_nearest_age,2371.854635770574
DJI,Females,80-84,1959.9108534188103,gamma,0.0019456734470114803,nearest_country_nearest_age,2371.854635770574
DJI,Females,85-89,1887.6327321244444,gamma,0.0019456734470114803,nearest_country_nearest_age,2371.854635770574
DJI,Females,90-94,1849.9762549141194,gamma,0.0019456734470114803,nearest_country_nearest_age,2371.854635770574
DJI,Females,95-99,1821.3238598100857,gamma,0.0019456734470114803,nearest_country_nearest_age,2371.854635770574
DJI,Males,0-0.99,707.6516772111571,gamma,0.08949397291876161,nearest_country_exact,2371.854635770574
DJI,Males,1-4,1132.9411414558856,gamma,0.08949397291876161,nearest_country_exact,2371.854635770574
DJI,Males,5-9,1750.3846354831974,gamma,0.08949397291876161,nearest_country_nearest_age,2371.854635770574
DJI,Males,10-14,2353.97054589711,gamma,0.08949397291876161,nearest_country_nearest_age,2371.854635770574
DJI,Males,15-19,3043.803735966077,gamma,0.08949397291876161,nearest_country_nearest_age,2371.854635770574
DJI,Males,20-24,3172.0031206021176,gamma,0.08949397291876161,nearest_country_nearest_age,2371.854635770574
DJI,Males,25-29,3150.2460448805964,gamma,0.08949397291876161,nearest_country_nearest_age,2371.854635770574
DJI,Males,30-34,3107.2116648509004,gamma,0.08949397291876161,nearest_country_nearest_age,2371.854635770574
DJI,Males,35-39,3064.311174517952,gamma,0.08949397291876161,nearest_country_nearest_age,2371.854635770574
DJI,Males,40-44,3007.0510142088,gamma,0.08949397291876161,nearest_country_nearest_age,2371.854635770574
DJI,Males,45-49,2951.520262482641,gamma,0.08949397291876161,nearest_country_nearest_age,2371.854635770574
DJI,Males,50-54,2880.1682115907806,gamma,0.08949397291876161,nearest_country_nearest_age,2371.854635770574
DJI,Males,55-59,2814.930456850404,gamma,0.08949397291876161,nearest_country_nearest_age,2371.854635770574
DJI,Males,60-64,2723.2494870023324,gamma,0.08949397291876161,nearest_country_nearest_age,2371.854635770574
DJI,Males,65-69,2648.3939890455713,gamma,0.08949397291876161,nearest_country_nearest_age,2371.854635770574
DJI,Males,70-74,2532.032685096984,gamma,0.08949397291876161,nearest_country_nearest_age,2371.854635770574
DJI,Males,75-79,2453.5286929038443,gamma,0.08949397291876161,nearest_country_nearest_age,2371.854635770574
DJI,Males,80-84,2321.42419211266,gamma,0.08949397291876161,nearest_country_nearest_age,2371.854635770574
DJI,Males,85-89,2238.658044573048,gamma,0.08949397291876161,nearest_country_nearest_age,2371.854635770574
DJI,Males,90-94,2181.141262345129,gamma,0.08949397291876161,nearest_country_nearest_age,2371.854635770574
DJI,Males,95-99,2135.4960332288506,gamma,0.08949397291876161,nearest_country_nearest_age,2371.854635770574
DMA,Females,0-0.99,513.7567521111682,log-normal,0.6446347296744612,nearest_country_nearest_age,2251.354158244807
DMA,Females,1-4,897.6649478788553,log-normal,0.6446347296744612,nearest_country_nearest_age,2251.354158244807
DMA,Females,5-9,1439.9730753389817,log-normal,0.6446347296744612,nearest_country_nearest_age,2251.354158244807
DMA,Females,10-14,1916.7315757720621,log-normal,0.6446347296744612,nearest_country_nearest_age,2251.354158244807
DMA,Females,15-19,2180.554124191041,log-normal,0.6446347296744612,nearest_country_exact,2251.354158244807
DMA,Females,20-24,2272.4244045309547,log-normal,0.6409239785867544,nearest_country_exact,2251.354158244807
DMA,Females,25-29,2294.3116144666556,log-normal,0.6434592866502072,nearest_country_exact,2251.354158244807
DMA,Females,30-34,2301.6944643852644,log-normal,0.6419198183354964,nearest_country_exact,2251.354158244807
DMA,Females,35-39,2289.2248215391683,log-normal,0.6438180889210066,nearest_country_exact,2251.354158244807
DMA,Females,40-44,2265.4708986025553,log-normal,0.6450223611876418,nearest_country_exact,2251.354158244807
DMA,Females,45-49,2243.36901667175,log-normal,0.6415648740962626,nearest_country_exact,2251.354158244807
DMA,Females,50-54,2208.2281444295704,log-normal,0.6415648740962626,nearest_country_nearest_age,2251.354158244807
DMA,Females,55-59,2174.1512985979107,log-normal,0.6415648740962626,nearest_country_nearest_age,2251.354158244807
DMA,Females,60-64,2110.076374841585,log-normal,0.6415648740962626,nearest_country_nearest_age,2251.354158244807
DMA,Females,65-69,2059.2364462617306,log-normal,0.6415648740962626,nearest_country_nearest_age,2251.354158244807
DMA,Females,70-74,1967.82351060704,log-normal,0.6415648740962626,nearest_country_nearest_age,2251.354158244807
DMA,Females,75-79,1905.941974626787,log-normal,0.6415648740962626,nearest_country_nearest_age,2251.354158244807
DMA,Females,80-84,1803.907441996904,log-normal,0.6415648740962626,nearest_country_nearest_age,2251.354158244807
DMA,Females,85-89,1728.268231199925,log-normal,0.6415648740962626,nearest_country_nearest_age,2251.354158244807
DMA,Females,90-94,1696.1234333242098,log-normal,0.6415648740962626,nearest_country_nearest_age,2251.354158244807
DMA,Females,95-99,1673.2188648030124,log-normal,0.6415648740962626,nearest_country_nearest_age,2251.354158244807
DMA,Males,0-0.99,591.9720268494065,log-normal,0.6446347296744612,ultimate_fallback_opposite_sex_nearest_age,2251.354158244807
DMA,Males,1-4,945.3127972271495,log-normal,0.6446347296744612,ultimate_fallback_opposite_sex_nearest_age,2251.354158244807
DMA,Males,5-9,1590.6821494676612,log-normal,0.6446347296744612,ultimate_fallback_opposite_sex_nearest_age,2251.354158244807
DMA,Males,10-14,2212.418915116619,log-normal,0.6446347296744612,ultimate_fallback_opposite_sex_nearest_age,2251.354158244807
DMA,Males,15-19,2799.6961587687306,log-normal,0.6446347296744612,nearest_country_opposite_sex,2251.354158244807
DMA,Males,20-24,2853.345490414959,log-normal,0.6409239785867544,nearest_country_opposite_sex,2251.354158244807
DMA,Males,25-29,2849.798735713225,log-normal,0.6434592866502072,nearest_country_opposite_sex,2251.354158244807
DMA,Males,30-34,2813.033823160251,log-normal,0.6419198183354964,nearest_country_opposite_sex,2251.354158244807
DMA,Males,35-39,2781.7103790049377,log-normal,0.6438180889210066,nearest_country_opposite_sex,2251.354158244807
DMA,Males,40-44,2728.7983989940694,log-normal,0.6450223611876418,nearest_country_opposite_sex,2251.354158244807
DMA,Males,45-49,2682.587918656478,log-normal,0.6415648740962626,nearest_country_opposite_sex,2251.354158244807
DMA,Males,50-54,2621.5277363966266,log-normal,0.6415648740962626,ultimate_fallback_opposite_sex_nearest_age,2251.354158244807
DMA,Males,55-59,2565.293007244134,log-normal,0.6415648740962626,ultimate_fallback_opposite_sex_nearest_age,2251.354158244807
DMA,Males,60-64,2486.4057158255673,log-normal,0.6415648740962626,ultimate_fallback_opposite_sex_nearest_age,2251.354158244807
DMA,Males,65-69,2420.2774077682384,log-normal,0.6415648740962626,ultimate_fallback_opposite_sex_nearest_age,2251.354158244807
DMA,Males,70-74,2319.138897378793,log-normal,0.6415648740962626,ultimate_fallback_opposite_sex_nearest_age,2251.354158244807
DMA,Males,75-79,2246.4024252982335,log-normal,0.6415648740962626,ultimate_fallback_opposite_sex_nearest_age,2251.354158244807
DMA,Males,80-84,2133.2702838779246,log-normal,0.6415648740962626,ultimate_fallback_opposite_sex_nearest_age,2251.354158244807
DMA,Males,85-89,2051.918931298153,log-normal,0.6415648740962626,ultimate_fallback_opposite_sex_nearest_age,2251.354158244807
DMA,Males,90-94,2004.1684127348085,log-normal,0.6415648740962626,ultimate_fallback_opposite_sex_nearest_age,2251.354158244807
DMA,Males,95-99,1966.6288142864562,log-normal,0.6415648740962626,ultimate_fallback_opposite_sex_nearest_age,2251.354158244807
DNK,Females,0-0.99,520.2477451929179,gamma,0.350795887009998,nearest_country_exact,2313.070090108676
DNK,Females,1-4,910.717098749255,gamma,0.350795887009998,nearest_country_exact,2313.070090108676
DNK,Females,5-9,1413.696974047771,gamma,0.29159622380842526,nearest_country_exact,2313.070090108676
DNK,Females,10-14,1875.3738436328022,gamma,0.2845710100121455,nearest_country_exact,2313.070090108676
DNK,Females,15-19,2162.4628135520466,gamma,0.2848083726176354,nearest_country_exact,2313.070090108676
DNK,Females,20-24,2292.893357910419,gamma,0.2843308811171872,nearest_country_exact,2313.070090108676
DNK,Females,25-29,2307.9023220003537,gamma,0.2871315915678643,nearest_country_exact,2313.070090108676
DNK,Females,30-34,2293.611671053262,gamma,0.28789270412797413,nearest_country_exact,2313.070090108676
DNK,Females,35-39,2253.518455896145,gamma,0.29055321181022126,nearest_country_exact,2313.070090108676
DNK,Females,40-44,2218.7936863329087,gamma,0.2915477032117794,nearest_country_exact,2313.070090108676
DNK,Females,45-49,2193.0950884988206,gamma,0.2943618860633126,nearest_country_exact,2313.070090108676
DNK,Females,50-54,2166.5647596572303,gamma,0.29678448928405704,nearest_country_exact,2313.070090108676
DNK,Females,55-59,2138.437129221685,gamma,0.2984957837518397,nearest_country_exact,2313.070090108676
DNK,Females,60-64,2097.6350524104464,gamma,0.30067845311345376,nearest_country_exact,2313.070090108676
DNK,Females,65-69,2066.426236651653,gamma,0.30180637615714,nearest_country_exact,2313.070090108676
DNK,Females,70-74,2006.47544369041,gamma,0.3033091449502997,nearest_country_exact,2313.070090108676
DNK,Females,75-79,1974.5199603226085,gamma,0.3036918909694021,nearest_country_exact,2313.070090108676
DNK,Females,80-84,1896.2805366850282,gamma,0.30633339259508313,nearest_country_exact,2313.070090108676
DNK,Females,85-89,1864.145475031516,gamma,0.3084890836860614,nearest_country_exact,2313.070090108676
DNK,Females,90-94,1831.9253499795095,gamma,0.31489425492429496,nearest_country_exact,2313.070090108676
DNK,Females,95-99,1809.7427059498643,log-normal,0.30345701520305335,nearest_country_exact,2313.070090108676
DNK,Males,0-0.99,599.4512206801036,gamma,0.38513928272635456,nearest_country_exact,2313.070090108676
DNK,Males,1-4,960.668216643023,gamma,0.38513928272635456,nearest_country_exact,2313.070090108676
DNK,Males,5-9,1603.7002518185218,gamma,0.32598112773180754,nearest_country_exact,2313.070090108676
DNK,Males,10-14,2240.7589461219563,gamma,0.3104640941987644,nearest_country_exact,2313.070090108676
DNK,Males,15-19,2950.603555070596,gamma,0.3024477903082629,nearest_country_exact,2313.070090108676
DNK,Males,20-24,2987.0863015360533,gamma,0.29962437369994815,nearest_country_exact,2313.070090108676
DNK,Males,25-29,2975.3759070099654,gamma,0.2994091958246218,nearest_country_exact,2313.070090108676
DNK,Males,30-34,2939.526410288856,gamma,0.2980480067236996,nearest_country_exact,2313.070090108676
DNK,Males,35-39,2910.2929556728814,gamma,0.30052541131320815,nearest_country_exact,2313.070090108676
DNK,Males,40-44,2874.027593448021,gamma,0.30204856455068835,nearest_country_exact,2313.070090108676
DNK,Males,45-49,2840.5220659298734,gamma,0.3044837356008961,nearest_country_exact,2313.070090108676
DNK,Males,50-54,2801.7615106825056,gamma,0.30808584786940374,nearest_country_exact,2313.070090108676
DNK,Males,55-59,2762.783571194539,gamma,0.31163110494036345,nearest_country_exact,2313.070090108676
DNK,Males,60-64,2703.664509240799,gamma,0.31562951206172607,nearest_country_exact,2313.070090108676
DNK,Males,65-69,2651.8325450914276,gamma,0.3188874539998726,nearest_country_exact,2313.070090108676
DNK,Males,70-74,2561.6653426871612,gamma,0.3243078198151084,nearest_country_exact,2313.070090108676
DNK,Males,75-79,2496.2043318012134,gamma,0.3295736679974414,nearest_country_exact,2313.070090108676
DNK,Males,80-84,2375.1307612772453,gamma,0.335534570430612,nearest_country_exact,2313.070090108676
DNK,Males,85-89,2283.9238951136003,gamma,0.3375792490253376,nearest_country_exact,2313.070090108676
DNK,Males,90-94,2235.0124409792106,gamma,0.3385093803645138,nearest_country_exact,2313.070090108676
DNK,Males,95-99,2198.7848847092364,gamma,0.33361423189883904,nearest_country_exact,2313.070090108676
DOM,Females,0-0.99,493.55251744355405,gamma,0.2590878715929875,nearest_country_exact,2137.766961872129
DOM,Females,1-4,903.4026740424097,gamma,0.2590878715929875,nearest_country_exact,2137.766961872129
DOM,Females,5-9,1462.7604005099852,gamma,0.2226726691533522,nearest_country_exact,2137.766961872129
DOM,Females,10-14,1988.9151444164554,gamma,0.2193488896016143,nearest_country_exact,2137.766961872129
DOM,Females,15-19,2184.2326083993225,gamma,0.21820799369914454,nearest_country_exact,2137.766961872129
DOM,Females,20-24,2178.3147125067144,gamma,0.18259474893801758,nearest_country_exact,2137.766961872129
DOM,Females,25-29,2187.9447430955956,gamma,0.20028500696150098,nearest_country_exact,2137.766961872129
DOM,Females,30-34,2173.4189986319197,gamma,0.20646289567341047,nearest_country_exact,2137.766961872129
DOM,Females,35-39,2155.5756458648125,gamma,0.20163498566467344,nearest_country_exact,2137.766961872129
DOM,Females,40-44,2135.445833321015,log-normal,0.20932862172972508,nearest_country_exact,2137.766961872129
DOM,Females,45-49,2113.5406520094352,gamma,0.19471450768390006,nearest_country_exact,2137.766961872129
DOM,Females,50-54,2086.0224361088053,gamma,0.20624423457441807,nearest_country_exact,2137.766961872129
DOM,Females,55-59,2052.4697596995,log-normal,0.23144481314741017,nearest_country_exact,2137.766961872129
DOM,Females,60-64,2012.6494935493874,log-normal,0.21206058670627864,nearest_country_exact,2137.766961872129
DOM,Females,65-69,1967.2430923370086,gamma,0.2226649300762998,nearest_country_exact,2137.766961872129
DOM,Females,70-74,1918.3038866069214,gamma,0.21455930090609143,nearest_country_exact,2137.766961872129
DOM,Females,75-79,1866.809225832299,gamma,0.21594999298020195,nearest_country_exact,2137.766961872129
DOM,Females,80-84,1816.6595413969055,gamma,0.2158231048822381,nearest_country_exact,2137.766961872129
DOM,Females,85-89,1763.7212726848436,gamma,0.2181463362516532,nearest_country_exact,2137.766961872129
DOM,Females,90-94,1732.9392475343507,gamma,0.21913376691225428,nearest_country_exact,2137.766961872129
DOM,Females,95-99,1711.4285926156115,gamma,0.21913376691225428,nearest_country_nearest_age,2137.766961872129
DOM,Males,0-0.99,568.6918622618264,gamma,0.2503532289517411,nearest_country_exact,2137.766961872129
DOM,Males,1-4,960.8241972185691,gamma,0.2503532289517411,nearest_country_exact,2137.766961872129
DOM,Males,5-9,1624.552087610332,log-normal,0.21222830226241748,nearest_country_exact,2137.766961872129
DOM,Males,10-14,2300.519262689081,log-normal,0.18764549925824708,nearest_country_exact,2137.766961872129
DOM,Males,15-19,2819.2318041851495,gamma,0.17453467220713156,nearest_country_exact,2137.766961872129
DOM,Males,20-24,2729.5667149032015,gamma,0.1912229946717326,nearest_country_exact,2137.766961872129
DOM,Males,25-29,2739.8244011170564,log-normal,0.1913845989237836,nearest_country_exact,2137.766961872129
DOM,Males,30-34,2730.1136719478213,gamma,0.19954581268844485,nearest_country_exact,2137.766961872129
DOM,Males,35-39,2705.141944582799,log-normal,0.16235878974786663,nearest_country_exact,2137.766961872129
DOM,Males,40-44,2668.7468848432563,gamma,0.17794573732478827,nearest_country_exact,2137.766961872129
DOM,Males,45-49,2624.81995760403,gamma,0.1840353581467386,nearest_country_exact,2137.766961872129
DOM,Males,50-54,2575.3068953025386,log-normal,0.18163743427556173,nearest_country_exact,2137.766961872129
DOM,Males,55-59,2520.61119084055,gamma,0.16520314089617993,nearest_country_exact,2137.766961872129
DOM,Males,60-64,2460.481781968076,gamma,0.16854932182875407,nearest_country_exact,2137.766961872129
DOM,Males,65-69,2395.2952620601004,log-normal,0.2017170480563214,nearest_country_exact,2137.766961872129
DOM,Males,70-74,2326.665602723697,gamma,0.18293577531877558,nearest_country_exact,2137.766961872129
DOM,Males,75-79,2254.5928039588675,gamma,0.18336625391211334,nearest_country_exact,2137.766961872129
DOM,Males,80-84,2183.2642254350776,gamma,0.18510318903166434,nearest_country_exact,2137.766961872129
DOM,Males,85-89,2105.8294543311877,log-normal,0.18986272747177838,nearest_country_exact,2137.766961872129
DOM,Males,90-94,2058.0917607974784,gamma,0.19019398615134306,nearest_country_exact,2137.766961872129
DOM,Males,95-99,2024.610816459599,gamma,0.19019398615134306,nearest_country_nearest_age,2137.766961872129
DZA,Females,0-0.99,631.5074785347294,gamma,0.22773303147119503,nearest_country_nearest_age,2523.379652329381
DZA,Females,1-4,1097.3939636800367,gamma,0.22773303147119503,nearest_country_nearest_age,2523.379652329381
DZA,Females,5-9,1624.4647628836556,gamma,0.22773303147119503,nearest_country_nearest_age,2523.379652329381
DZA,Females,10-14,2168.5726343499023,gamma,0.22773303147119503,nearest_country_nearest_age,2523.379652329381
DZA,Females,15-19,2521.337548781736,gamma,0.22773303147119503,nearest_country_exact,2523.379652329381
DZA,Females,20-24,2656.142666011281,log-normal,0.2290120421500431,nearest_country_exact,2523.379652329381
DZA,Females,25-29,2691.9721452545036,gamma,0.23228337370955066,nearest_country_exact,2523.379652329381
DZA,Females,30-34,2704.248015504343,gamma,0.22558004812885896,nearest_country_exact,2523.379652329381
DZA,Females,35-39,2683.5167093908294,gamma,0.23409876448497594,nearest_country_exact,2523.379652329381
DZA,Females,40-44,2644.3601251266223,log-normal,0.23930073524901166,nearest_country_exact,2523.379652329381
DZA,Females,45-49,2605.444469157038,gamma,0.23533227959724606,nearest_country_exact,2523.379652329381
DZA,Females,50-54,2558.15368675532,gamma,0.23337094497532174,nearest_country_exact,2523.379652329381
DZA,Females,55-59,2517.6203693789807,gamma,0.2348816657311197,nearest_country_exact,2523.379652329381
DZA,Females,60-64,2428.752246990891,gamma,0.23808398278050782,nearest_country_exact,2523.379652329381
DZA,Females,65-69,2364.6767933971028,log-normal,0.24216446467520092,nearest_country_exact,2523.379652329381
DZA,Females,70-74,2227.749212619689,gamma,0.23807132958591481,nearest_country_exact,2523.379652329381
DZA,Females,75-79,2138.686053040714,log-normal,0.24211556875197196,nearest_country_exact,2523.379652329381
DZA,Females,80-84,1982.0711887598188,log-normal,0.24525630349927194,nearest_country_exact,2523.379652329381
DZA,Females,85-89,1850.0883744101432,gamma,0.2511308277363912,nearest_country_exact,2523.379652329381
DZA,Females,90-94,1811.5169017185917,log-normal,0.24109574328420266,nearest_country_exact,2523.379652329381
DZA,Females,95-99,1782.2039592061249,log-normal,0.24109574328420266,nearest_country_nearest_age,2523.379652329381
DZA,Males,0-0.99,727.6493408652474,gamma,0.21482891862024336,nearest_country_nearest_age,2523.379652329381
DZA,Males,1-4,1164.9686139338255,gamma,0.21482891862024336,nearest_country_nearest_age,2523.379652329381
DZA,Males,5-9,1774.9990559193034,gamma,0.21482891862024336,nearest_country_nearest_age,2523.379652329381
DZA,Males,10-14,2501.569955846714,gamma,0.21482891862024336,nearest_country_nearest_age,2523.379652329381
DZA,Males,15-19,3300.9585646299483,gamma,0.21482891862024336,nearest_country_exact,2523.379652329381
DZA,Males,20-24,3382.048144934495,gamma,0.2155303224199488,nearest_country_exact,2523.379652329381
DZA,Males,25-29,3381.6924888805274,gamma,0.2133961272411379,nearest_country_exact,2523.379652329381
DZA,Males,30-34,3343.3045806039268,gamma,0.21857481664102185,nearest_country_exact,2523.379652329381
DZA,Males,35-39,3310.0220576181473,gamma,0.21536203398519016,nearest_country_exact,2523.379652329381
DZA,Males,40-44,3257.0407783529527,gamma,0.22175385508545806,nearest_country_exact,2523.379652329381
DZA,Males,45-49,3205.3444499924144,gamma,0.21912538503755216,nearest_country_exact,2523.379652329381
DZA,Males,50-54,3140.110246029249,gamma,0.22513504963853906,nearest_country_exact,2523.379652329381
DZA,Males,55-59,3077.640981066281,gamma,0.2243543746381546,nearest_country_exact,2523.379652329381
DZA,Males,60-64,2987.4764349976003,gamma,0.23037641385769567,nearest_country_exact,2523.379652329381
DZA,Males,65-69,2914.5554711583673,gamma,0.2309179915393653,nearest_country_exact,2523.379652329381
DZA,Males,70-74,2793.1161378924326,gamma,0.24127242097135598,nearest_country_exact,2523.379652329381
DZA,Males,75-79,2710.6383516998203,gamma,0.23430423836827038,nearest_country_exact,2523.379652329381
DZA,Males,80-84,2573.3665876443733,gamma,0.23750377110234813,nearest_country_exact,2523.379652329381
DZA,Males,85-89,2483.8445170280206,log-normal,0.2617384345993207,nearest_country_exact,2523.379652329381
DZA,Males,90-94,2424.5876293266933,log-normal,0.2617384345993207,nearest_country_nearest_age,2523.379652329381
DZA,Males,95-99,2378.9833449873367,log-normal,0.2617384345993207,nearest_country_nearest_age,2523.379652329381
ECU,Females,0-0.99,495.5424928631017,gamma,0.19160211680504813,nearest_country_exact,1961.5227193636686
ECU,Females,1-4,868.0546153412904,gamma,0.19160211680504813,nearest_country_exact,1961.5227193636686
ECU,Females,5-9,1214.9271582163597,gamma,0.19160211680504813,nearest_country_nearest_age,1961.5227193636686
ECU,Females,10-14,1627.33007325825,gamma,0.19160211680504813,nearest_country_nearest_age,1961.5227193636686
ECU,Females,15-19,1863.1727933646134,gamma,0.19160211680504813,nearest_country_nearest_age,1961.5227193636686
ECU,Females,20-24,2044.0722710840957,gamma,0.19160211680504813,nearest_country_nearest_age,1961.5227193636686
ECU,Females,25-29,2042.5688266340528,gamma,0.19160211680504813,nearest_country_nearest_age,1961.5227193636686
ECU,Females,30-34,2032.7559257325784,gamma,0.19160211680504813,nearest_country_nearest_age,1961.5227193636686
ECU,Females,35-39,2011.9777832733087,gamma,0.19160211680504813,nearest_country_nearest_age,1961.5227193636686
ECU,Females,40-44,1982.8811817012293,gamma,0.19160211680504813,nearest_country_nearest_age,1961.5227193636686
ECU,Females,45-49,1958.060844283462,gamma,0.19160211680504813,nearest_country_nearest_age,1961.5227193636686
ECU,Females,50-54,1924.3548800861026,gamma,0.19160211680504813,nearest_country_nearest_age,1961.5227193636686
ECU,Females,55-59,1892.8725732489859,gamma,0.19160211680504813,nearest_country_nearest_age,1961.5227193636686
ECU,Females,60-64,1836.5699289941017,gamma,0.19160211680504813,nearest_country_nearest_age,1961.5227193636686
ECU,Females,65-69,1792.3128456623122,gamma,0.19160211680504813,nearest_country_nearest_age,1961.5227193636686
ECU,Females,70-74,1711.2798906034361,gamma,0.19160211680504813,nearest_country_nearest_age,1961.5227193636686
ECU,Females,75-79,1657.4349729046096,gamma,0.19160211680504813,nearest_country_nearest_age,1961.5227193636686
ECU,Females,80-84,1563.951337160651,gamma,0.19160211680504813,nearest_country_nearest_age,1961.5227193636686
ECU,Females,85-89,1496.7554726389924,gamma,0.19160211680504813,nearest_country_nearest_age,1961.5227193636686
ECU,Females,90-94,1466.1014106486052,gamma,0.19160211680504813,nearest_country_nearest_age,1961.5227193636686
ECU,Females,95-99,1444.4590126970957,gamma,0.19160211680504813,nearest_country_nearest_age,1961.5227193636686
ECU,Males,0-0.99,570.9847952065504,gamma,0.20029494097278738,nearest_country_exact,1961.5227193636686
ECU,Males,1-4,914.5353560333222,gamma,0.20029494097278738,nearest_country_exact,1961.5227193636686
ECU,Males,5-9,1366.0008187921844,gamma,0.20029494097278738,nearest_country_nearest_age,1961.5227193636686
ECU,Males,10-14,1929.4953997326552,gamma,0.20029494097278738,nearest_country_nearest_age,1961.5227193636686
ECU,Males,15-19,2481.781667258138,gamma,0.20029494097278738,nearest_country_nearest_age,1961.5227193636686
ECU,Males,20-24,2602.6243909283185,gamma,0.20029494097278738,nearest_country_nearest_age,1961.5227193636686
ECU,Males,25-29,2602.732422864849,gamma,0.20029494097278738,nearest_country_nearest_age,1961.5227193636686
ECU,Males,30-34,2573.0416456418543,gamma,0.20029494097278738,nearest_country_nearest_age,1961.5227193636686
ECU,Males,35-39,2544.4311877841596,gamma,0.20029494097278738,nearest_country_nearest_age,1961.5227193636686
ECU,Males,40-44,2497.716377896313,gamma,0.20029494097278738,nearest_country_nearest_age,1961.5227193636686
ECU,Males,45-49,2454.5576192525787,gamma,0.20029494097278738,nearest_country_nearest_age,1961.5227193636686
ECU,Males,50-54,2398.6871027438146,gamma,0.20029494097278738,nearest_country_nearest_age,1961.5227193636686
ECU,Males,55-59,2347.615004749258,gamma,0.20029494097278738,nearest_country_nearest_age,1961.5227193636686
ECU,Males,60-64,2274.8554954963042,gamma,0.20029494097278738,nearest_country_nearest_age,1961.5227193636686
ECU,Males,65-69,2215.338901129653,gamma,0.20029494097278738,nearest_country_nearest_age,1961.5227193636686
ECU,Males,70-74,2124.2769812962415,gamma,0.20029494097278738,nearest_country_nearest_age,1961.5227193636686
ECU,Males,75-79,2060.0429923677807,gamma,0.20029494097278738,nearest_country_nearest_age,1961.5227193636686
ECU,Males,80-84,1958.6280119502446,gamma,0.20029494097278738,nearest_country_nearest_age,1961.5227193636686
ECU,Males,85-89,1889.694633782728,gamma,0.20029494097278738,nearest_country_nearest_age,1961.5227193636686
ECU,Males,90-94,1842.574704132894,gamma,0.20029494097278738,nearest_country_nearest_age,1961.5227193636686
ECU,Males,95-99,1808.2025429935995,gamma,0.20029494097278738,nearest_country_nearest_age,1961.5227193636686
EGY,Females,0-0.99,587.1675352363827,gamma,0.19654037370063712,nearest_country_exact,2357.591832209654
EGY,Females,1-4,1026.3164541123983,gamma,0.19654037370063712,nearest_country_exact,2357.591832209654
